unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP,tradecount
1644796800000,2022-02-14 00:00:00,ETH/GBP,2120.46,2193.66,2088.27,2168.24,3511.7417,7509067.988964,5527
1644710400000,2022-02-13 00:00:00,ETH/GBP,2152.14,2183.24,2095.37,2119.67,1818.7135,3909718.091369,3210
1644624000000,2022-02-12 00:00:00,ETH/GBP,2159.92,2202.06,2112.3,2151.74,2190.2704,4720309.148953,4134
1644537600000,2022-02-11 00:00:00,ETH/GBP,2265.94,2314.76,2122.81,2160.46,8691.7177,19727423.578301,10524
1644451200000,2022-02-10 00:00:00,ETH/GBP,2398.61,2418.56,2257.86,2269.16,4375.7146,10272578.086546,8090
1644364800000,2022-02-09 00:00:00,ETH/GBP,2303.69,2411.03,2255.65,2394.76,3177.0009,7420287.70304,5823
1644278400000,2022-02-08 00:00:00,ETH/GBP,2327.64,2390.58,2235.58,2303.2,5358.3861,12333933.221533,8176
1644192000000,2022-02-07 00:00:00,ETH/GBP,2261.69,2358.79,2217.78,2323.47,4285.1355,9829983.250387,7885
1644105600000,2022-02-06 00:00:00,ETH/GBP,2223.75,2274.89,2179.31,2261.78,1733.8331,3844225.338603,3918
1644019200000,2022-02-05 00:00:00,ETH/GBP,2211.01,2258.01,2182.87,2220.4,2194.3293,4876532.470197,5055
1643932800000,2022-02-04 00:00:00,ETH/GBP,1984,2211.07,1967.31,2211.07,3311.7288,6983411.501964,7757
1643846400000,2022-02-03 00:00:00,ETH/GBP,1972.35,2005.44,1895,1980.64,2217.7282,4294294.865346,4954
1643760000000,2022-02-02 00:00:00,ETH/GBP,2063.09,2074.52,1920.69,1975.65,2449.3208,4904766.19473,5716
1643673600000,2022-02-01 00:00:00,ETH/GBP,1999.36,2085.13,1991.66,2062.73,2592.8846,5305051.782942,5674
1643587200000,2022-01-31 00:00:00,ETH/GBP,1945,2013.47,1800,1998.78,3970.9921,7695832.523615,8297
1643500800000,2022-01-30 00:00:00,ETH/GBP,1945.79,1974.88,1900.78,1944.21,2242.1406,4348408.74858,5778
1643414400000,2022-01-29 00:00:00,ETH/GBP,1900.39,1975.57,1883.53,1946.61,2007.5391,3862847.741225,5605
1643328000000,2022-01-28 00:00:00,ETH/GBP,1812.85,1914.66,1765,1903.86,2677.4005,4877022.012205,7274
1643241600000,2022-01-27 00:00:00,ETH/GBP,1833.14,1885.16,1733.48,1813.36,3077.4964,5563233.381873,8343
1643155200000,2022-01-26 00:00:00,ETH/GBP,1822.51,2016.61,1788.06,1835.22,4556.2727,8594095.718041,11437
1643068800000,2022-01-25 00:00:00,ETH/GBP,1809.61,1905,1745.84,1821.91,3146.5894,5687932.400428,8219
1642982400000,2022-01-24 00:00:00,ETH/GBP,1878.93,1878.93,1603.66,1809.15,5948.08301,10223335.2929928,15639
1642896000000,2022-01-23 00:00:00,ETH/GBP,1784.19,1890.65,1757.49,1880.7,3357.4098,6133536.240259,10169
1642809600000,2022-01-22 00:00:00,ETH/GBP,1900.37,1942.84,1700,1785.33,5396.17017,9777956.7958026,17084
1642723200000,2022-01-21 00:00:00,ETH/GBP,2208.19,2233.77,1820,1903.87,6182.54413,12648003.5600488,16658
1642636800000,2022-01-20 00:00:00,ETH/GBP,2269.8,2398.34,2198.52,2212.51,2211.342,5112830.638172,7572
1642550400000,2022-01-19 00:00:00,ETH/GBP,2327.49,2338.01,2241.35,2270.25,2783.4249,6375763.936127,7927
1642464000000,2022-01-18 00:00:00,ETH/GBP,2355.26,2378.04,2270.97,2328.91,2732.4892,6326683.682926,7957
1642377600000,2022-01-17 00:00:00,ETH/GBP,2449.01,2456.8,2305.76,2355.13,1713.4849,4077688.365965,6000
1642291200000,2022-01-16 00:00:00,ETH/GBP,2433.22,2480.11,2396.14,2449.7,1271.6265,3097570.728313,4600
1642204800000,2022-01-15 00:00:00,ETH/GBP,2422.15,2466,2386.2,2435.57,1546.832,3761369.854882,4705
1642118400000,2022-01-14 00:00:00,ETH/GBP,2366.13,2447.25,2323.33,2421.84,1859.3243,4425900.665638,5686
1642032000000,2022-01-13 00:00:00,ETH/GBP,2459.21,2482.61,2356.55,2364.69,2309.9539,5585825.048676,6495
1641945600000,2022-01-12 00:00:00,ETH/GBP,2380.28,2490,2354.29,2462.64,3051.8968,7367351.130462,7367
1641859200000,2022-01-11 00:00:00,ETH/GBP,2271.51,2398.2,2246.95,2379.82,2615.9213,6066085.78174,6828
1641772800000,2022-01-10 00:00:00,ETH/GBP,2324.79,2345.73,2160.2,2270.97,3485.1321,7929353.946101,8550
1641686400000,2022-01-09 00:00:00,ETH/GBP,2269.85,2374.59,2255,2325.88,2472.7807,5723085.932172,6860
1641600000000,2022-01-08 00:00:00,ETH/GBP,2354,2390,2211,2269.15,2891.3119,6718931.24164,7653
1641513600000,2022-01-07 00:00:00,ETH/GBP,2521.2,2530.22,2262.3,2352.31,3498.792,8296885.04577,9586
1641427200000,2022-01-06 00:00:00,ETH/GBP,2617.47,2625,2437.96,2521.02,2907.5495,7343000.049019,9411
1641340800000,2022-01-05 00:00:00,ETH/GBP,2798.39,2842.67,2525.46,2616.78,2392.6793,6476207.983698,8852
1641254400000,2022-01-04 00:00:00,ETH/GBP,2797.83,2874.01,2760,2798.52,1867.896,5258861.826975,6665
1641168000000,2022-01-03 00:00:00,ETH/GBP,2834.48,2850.06,2735.58,2796.75,2444.8827,6870632.181685,7361
1641081600000,2022-01-02 00:00:00,ETH/GBP,2788.64,2853.72,2753.92,2836,1732.9451,4840414.184499,7061
1640995200000,2022-01-01 00:00:00,ETH/GBP,2725.41,2795.68,2720,2788.64,1726.6933,4765090.189686,6029
1640908800000,2021-12-31 00:00:00,ETH/GBP,2750.21,2828.52,2677.75,2724.14,1881.3734,5216212.20376,6702
1640822400000,2021-12-30 00:00:00,ETH/GBP,2695.64,2794.51,2660.44,2751.28,2006.4696,5499946.479218,7085
1640736000000,2021-12-29 00:00:00,ETH/GBP,2831.03,2855.02,2675.02,2695.64,3517.0453,9814291.1547,9152
1640649600000,2021-12-28 00:00:00,ETH/GBP,3008.68,3008.68,2801,2831,3725.2229,10809695.900437,10484
1640563200000,2021-12-27 00:00:00,ETH/GBP,3033.31,3076.87,3004,3009.11,974.11,2963171.041421,4140
1640476800000,2021-12-26 00:00:00,ETH/GBP,3063.28,3069.71,2996.17,3029.97,1038.9957,3150913.460557,4731
1640390400000,2021-12-25 00:00:00,ETH/GBP,3021,3092.87,3003.84,3062.75,1779.6159,5401360.332644,5464
1640304000000,2021-12-24 00:00:00,ETH/GBP,3065.37,3087.63,3003,3019.93,1766.3156,5391084.30842,6030
1640217600000,2021-12-23 00:00:00,ETH/GBP,2983.73,3094.12,2916.44,3061.46,3267.2104,9726642.087268,8825
1640131200000,2021-12-22 00:00:00,ETH/GBP,3019.38,3065,2956.85,2979.17,1983.5427,5982653.778028,7131
1640044800000,2021-12-21 00:00:00,ETH/GBP,2984.26,3066.66,2964.08,3019.37,1909.6254,5769579.953989,5840
1639958400000,2021-12-20 00:00:00,ETH/GBP,2967.43,3010,2836.8,2980.36,1959.4827,5718703.032293,7117
1639872000000,2021-12-19 00:00:00,ETH/GBP,2979.16,3034,2929.11,2962.96,1814.6697,5393879.867827,6634
1639785600000,2021-12-18 00:00:00,ETH/GBP,2930.49,3016.39,2848.97,2981.24,1662.607,4926701.151569,5608
1639699200000,2021-12-17 00:00:00,ETH/GBP,2969.37,2996.34,2784.14,2929.19,2176.6323,6334449.717663,7388
1639612800000,2021-12-16 00:00:00,ETH/GBP,3027.39,3085.46,2966.92,2971.7,2054.3789,6240672.693744,8924
1639526400000,2021-12-15 00:00:00,ETH/GBP,2916.46,3080,2759.59,3022.66,2793.3593,8190091.16782,8398
1639440000000,2021-12-14 00:00:00,ETH/GBP,2870.64,2934.71,2795.35,2917.23,2124.671,6110992.335124,6692
1639353600000,2021-12-13 00:00:00,ETH/GBP,3106.35,3116.55,2779,2869.17,3410.758,10004613.68419,9966
1639267200000,2021-12-12 00:00:00,ETH/GBP,3088.08,3140,3010.01,3106.35,1640.0716,5042702.364624,5198
1639180800000,2021-12-11 00:00:00,ETH/GBP,2940.09,3093.23,2892.89,3086.88,2074.0264,6270005.908063,5793
1639094400000,2021-12-10 00:00:00,ETH/GBP,3106.65,3208.12,2934,2943.65,3320.8026,10169001.861611,9096
1639008000000,2021-12-09 00:00:00,ETH/GBP,3355.82,3397.48,3086.56,3105.27,2911.8806,9386293.927376,9094
1638921600000,2021-12-08 00:00:00,ETH/GBP,3250.69,3372.26,3200,3355.81,2583.5009,8500240.928407,7216
1638835200000,2021-12-07 00:00:00,ETH/GBP,3274.46,3342.4,3210,3243.3,2544.2816,8356616.809103,6885
1638748800000,2021-12-06 00:00:00,ETH/GBP,3189.02,3290,2963.16,3277.63,4419.5892,13728097.330016,9557
1638662400000,2021-12-05 00:00:00,ETH/GBP,3138.53,3226.88,3063.34,3183.11,2675.5999,8450851.359217,7169
1638576000000,2021-12-04 00:00:00,ETH/GBP,3193.68,3212.99,2685.55,3138.39,6783.3043,20435978.091615,19132
1638489600000,2021-12-03 00:00:00,ETH/GBP,3392.87,3499,3055,3193.7,3409.6643,11216157.073097,9619
1638403200000,2021-12-02 00:00:00,ETH/GBP,3454.13,3483.43,3337.86,3395.28,2544.5152,8695404.396074,7679
1638316800000,2021-12-01 00:00:00,ETH/GBP,3445.85,3575.43,3412.2,3455.73,3200.0855,11250638.694119,9091
1638230400000,2021-11-30 00:00:00,ETH/GBP,3336.57,3553.52,3260,3439.15,3245.8036,11145247.263372,9671
1638144000000,2021-11-29 00:00:00,ETH/GBP,3262.3,3356.03,3216.31,3334.29,2917.2945,9595998.022599,7898
1638057600000,2021-11-28 00:00:00,ETH/GBP,3111.73,3261.81,3006.83,3260.98,2180.0531,6825290.768126,5890
1637971200000,2021-11-27 00:00:00,ETH/GBP,3059.57,3164.5,3049.78,3110.55,1448.8554,4515315.346262,4995
1637884800000,2021-11-26 00:00:00,ETH/GBP,3399.2,3417.68,2943.65,3054.26,4119.5872,12791336.350078,12522
1637798400000,2021-11-25 00:00:00,ETH/GBP,3206.45,3419.35,3189.34,3399,2133.2187,7095549.500405,7070
1637712000000,2021-11-24 00:00:00,ETH/GBP,3249.52,3277.63,3122.16,3204.81,2221.0935,7073109.681082,5900
1637625600000,2021-11-23 00:00:00,ETH/GBP,3058.53,3283.68,3039.13,3250.27,2758.9676,8696147.455931,7349
1637539200000,2021-11-22 00:00:00,ETH/GBP,3187.59,3221.81,3014.28,3058.8,3535.8168,11003305.967578,9846
1637452800000,2021-11-21 00:00:00,ETH/GBP,3293.2,3305.03,3171.44,3184.51,1504.7447,4885762.31565,5533
1637366400000,2021-11-20 00:00:00,ETH/GBP,3211.05,3315.47,3139.74,3293.2,2129.9717,6883613.16854,5927
1637280000000,2021-11-19 00:00:00,ETH/GBP,2978.8,3219.97,2963.55,3212.57,3793.6537,11741524.398574,9649
1637193600000,2021-11-18 00:00:00,ETH/GBP,3186.64,3226.51,2945,2979.45,4003.7904,12202963.121847,11042
1637107200000,2021-11-17 00:00:00,ETH/GBP,3152.09,3195.21,3040.35,3188.81,4138.8226,12916896.494776,10824
1637020800000,2021-11-16 00:00:00,ETH/GBP,3402.19,3402.19,3065.69,3151.11,8546.972,27479396.831973,19162
1636934400000,2021-11-15 00:00:00,ETH/GBP,3464.66,3555,3391.32,3409.25,3859.3399,13404995.156502,8734
1636848000000,2021-11-14 00:00:00,ETH/GBP,3474.29,3513.22,3379,3464.59,3434.8405,11817937.424753,7529
1636761600000,2021-11-13 00:00:00,ETH/GBP,3491.25,3521,3434.58,3474.82,2085.271,7259325.534303,5025
1636675200000,2021-11-12 00:00:00,ETH/GBP,3533.62,3591.77,3370.7,3491.59,3002.72124,10453521.4112494,7667
1636588800000,2021-11-11 00:00:00,ETH/GBP,3430,3564.25,3375.95,3535.07,2416.01612,8453116.105804,7952
1636502400000,2021-11-10 00:00:00,ETH/GBP,3442.07,3538.52,3305.01,3434.29,4530.7749,15484113.509307,13459
1636416000000,2021-11-09 00:00:00,ETH/GBP,3485.02,3508,3419.13,3442.6,3661.63547,12701337.569167,10205
1636329600000,2021-11-08 00:00:00,ETH/GBP,3369.22,3494.99,3369.04,3485.44,3578.05037,12309738.9245879,10701
1636243200000,2021-11-07 00:00:00,ETH/GBP,3305.19,3386.81,3295.05,3369.21,3027.62,10150033.7825,8328
1636156800000,2021-11-06 00:00:00,ETH/GBP,3272.31,3312.69,3168.67,3304.58,2322.9767,7534744.970675,6983
1636070400000,2021-11-05 00:00:00,ETH/GBP,3300.82,3331.61,3243.04,3275.02,2240.0785,7368555.669705,6875
1635984000000,2021-11-04 00:00:00,ETH/GBP,3345.09,3348.19,3218.02,3301.42,8090.7914,26560486.156703,14323
1635897600000,2021-11-03 00:00:00,ETH/GBP,3341.47,3392.57,3236.3,3346.19,6065.5332,20203313.8963347,12853
1635811200000,2021-11-02 00:00:00,ETH/GBP,3145.21,3348.1,3122.57,3339.47,3634.76137,11754801.9469162,11837
1635724800000,2021-11-01 00:00:00,ETH/GBP,3123.73,3189.61,3028.12,3146.18,3862.6287,12113629.72859,9266
1635638400000,2021-10-31 00:00:00,ETH/GBP,3136.76,3187.21,3029,3121,2751.9082,8543787.97402,6930
1635552000000,2021-10-30 00:00:00,ETH/GBP,3188.3,3196.23,3067.64,3133.48,2325.5759,7274948.651212,6768
1635465600000,2021-10-29 00:00:00,ETH/GBP,3099.15,3217.53,3084.51,3184.27,6171.17129,19474852.232765,12971
1635379200000,2021-10-28 00:00:00,ETH/GBP,2838.22,3100.04,2765,3097.67,6961.6175,20753300.952653,13644
1635292800000,2021-10-27 00:00:00,ETH/GBP,2973.15,3094.45,2830.1,2836.11,6953.4623,20348150.693323,14719
1635206400000,2021-10-26 00:00:00,ETH/GBP,3018.24,3068.22,2940,2972.36,3996.7038,11993489.69609,9613
1635120000000,2021-10-25 00:00:00,ETH/GBP,2917,3022.49,2890.34,3018.25,5383.1627,15948755.665695,9836
1635033600000,2021-10-24 00:00:00,ETH/GBP,2965.78,2978.19,2824.3,2914.62,4696.3822,13615196.704373,9678
1634947200000,2021-10-23 00:00:00,ETH/GBP,2826.3,2968.93,2795.01,2965.76,1840.9921,5327030.758937,6102
1634860800000,2021-10-22 00:00:00,ETH/GBP,2870.87,2948.83,2765.51,2825.56,2887.1504,8299285.891737,9077
1634774400000,2021-10-21 00:00:00,ETH/GBP,2935.62,3090.02,2835.26,2870.87,6392.56896,18847419.1138276,19317
1634688000000,2021-10-20 00:00:00,ETH/GBP,2777.61,2941,2735.56,2936.48,5263.95218,15083862.3676385,14355
1634601600000,2021-10-19 00:00:00,ETH/GBP,2680,2778.48,2669.3,2771.77,2552.3307,6946562.970804,7230
1634515200000,2021-10-18 00:00:00,ETH/GBP,2758.2,2785.6,2625.01,2678,2998.0831,8092716.11552,8186
1634428800000,2021-10-17 00:00:00,ETH/GBP,2735.41,2799.24,2610.63,2755.37,3242.8643,8846727.429037,8472
1634342400000,2021-10-16 00:00:00,ETH/GBP,2757.3,2833.02,2718.02,2735.12,3310.7144,9178590.327826,8384
1634256000000,2021-10-15 00:00:00,ETH/GBP,2730.89,2781.53,2682.54,2757.29,2981.5508,8150668.759159,8789
1634169600000,2021-10-14 00:00:00,ETH/GBP,2618.94,2767.77,2602.71,2730.73,4429.4378,11949953.027436,10152
1634083200000,2021-10-13 00:00:00,ETH/GBP,2548.39,2621.9,2493.66,2617.36,2626.0602,6707399.46309,6743
1633996800000,2021-10-12 00:00:00,ETH/GBP,2581.3,2589,2487.38,2547.11,2647.6974,6730073.533856,6888
1633910400000,2021-10-11 00:00:00,ETH/GBP,2493.37,2630.65,2463.01,2583.34,3294.4152,8488160.779769,8032
1633824000000,2021-10-10 00:00:00,ETH/GBP,2585.92,2616,2487.35,2493.6,2762.2609,7078200.728227,6861
1633737600000,2021-10-09 00:00:00,ETH/GBP,2578.24,2624,2561.46,2585.92,1478.5415,3836343.07819,4880
1633651200000,2021-10-08 00:00:00,ETH/GBP,2595.21,2644.21,2551.16,2578.38,2734.5942,7111138.474949,7861
1633564800000,2021-10-07 00:00:00,ETH/GBP,2599.42,2634.76,2520.45,2597.03,3982.1448,10303582.759274,10372
1633478400000,2021-10-06 00:00:00,ETH/GBP,2578.27,2633.04,2425,2602.86,4396.0648,11241362.309968,12008
1633392000000,2021-10-05 00:00:00,ETH/GBP,2488,2601,2473.97,2579.22,3033.5572,7679376.616153,7642
1633305600000,2021-10-04 00:00:00,ETH/GBP,2519.2,2526.08,2405.61,2488.71,2815.3801,6949971.265723,7236
1633219200000,2021-10-03 00:00:00,ETH/GBP,2501.02,2574.99,2466.65,2521.03,1972.0507,4971956.405068,7472
1633132800000,2021-10-02 00:00:00,ETH/GBP,2446.78,2563.97,2408.82,2504.14,3085.2996,7618985.715365,7275
1633046400000,2021-10-01 00:00:00,ETH/GBP,2234.56,2460.83,2214.97,2446,3845.4697,9113762.749671,9210
1632960000000,2021-09-30 00:00:00,ETH/GBP,2139.64,2277.21,2130.98,2237.84,2699.6113,6027118.862356,6103
1632873600000,2021-09-29 00:00:00,ETH/GBP,2104.04,2210.6,2085.54,2142.96,2369.9692,5110689.077963,5961
1632787200000,2021-09-28 00:00:00,ETH/GBP,2163.79,2201.94,2092,2108.41,2378.1362,5114570.322872,6233
1632700800000,2021-09-27 00:00:00,ETH/GBP,2267.44,2346.87,2166.18,2167.27,3279.0805,7441402.831091,7774
1632614400000,2021-09-26 00:00:00,ETH/GBP,2170.67,2314.4,2040.12,2271.07,4395.4374,9608946.95706,9334
1632528000000,2021-09-25 00:00:00,ETH/GBP,2173.48,2204.17,2084.5,2169.75,4030.9494,8700869.75115,7145
1632441600000,2021-09-24 00:00:00,ETH/GBP,2328.93,2332.76,2025,2174.3,6214.6796,13414013.015286,15542
1632355200000,2021-09-23 00:00:00,ETH/GBP,2280,2343.52,2249.35,2328.35,4450.1522,10240274.013528,7850
1632268800000,2021-09-22 00:00:00,ETH/GBP,2040.12,2283.76,2022.03,2280,4649.4894,10065080.932081,9275
1632182400000,2021-09-21 00:00:00,ETH/GBP,2195,2292.29,1962.77,2036.25,7002.19251,15019209.7401707,15385
1632096000000,2021-09-20 00:00:00,ETH/GBP,2440,2447.66,2149.77,2195.17,5556.14794,12614300.648369,12981
1632009600000,2021-09-19 00:00:00,ETH/GBP,2506.9,2525.99,2401.28,2432.55,2101.8654,5178777.818991,5250
1631923200000,2021-09-18 00:00:00,ETH/GBP,2481.37,2608.14,2459.49,2510.73,2565.2026,6493033.688242,5882
1631836800000,2021-09-17 00:00:00,ETH/GBP,2598.95,2616.08,2445.39,2479.93,3184.6566,8051267.609142,7040
1631750400000,2021-09-16 00:00:00,ETH/GBP,2639.69,2698.86,2540.01,2596.8,5259.9603,13794114.814254,13574
1631664000000,2021-09-15 00:00:00,ETH/GBP,2513.54,2639.69,2459.2,2637.43,3505.4161,8877242.313619,8348
1631577600000,2021-09-14 00:00:00,ETH/GBP,2407.23,2513.55,2399.8,2513.55,2777.5766,6793953.598026,6970
1631491200000,2021-09-13 00:00:00,ETH/GBP,2487.84,2507.06,2287.07,2414,5178.1564,12333165.885337,19688
1631404800000,2021-09-12 00:00:00,ETH/GBP,2390.46,2539.79,2370.65,2492.85,2876.0766,7133984.970061,7208
1631318400000,2021-09-11 00:00:00,ETH/GBP,2357.83,2452.58,2350.71,2396.38,3475.9356,8354108.763429,7346
1631232000000,2021-09-10 00:00:00,ETH/GBP,2549.05,2612.75,2310.02,2357.8,5009.0877,12317437.029198,10310
1631145600000,2021-09-09 00:00:00,ETH/GBP,2600,2649.74,2525,2548.67,4979.8155,12934796.377566,10161
1631059200000,2021-09-08 00:00:00,ETH/GBP,2549.11,2647.8,2382.64,2600,6394.3262,16257698.151872,12461
1630972800000,2021-09-07 00:00:00,ETH/GBP,2825.5,2840.67,2150,2540.79,10286.15208,26863184.3743445,25170
1630886400000,2021-09-06 00:00:00,ETH/GBP,2836.56,2849.26,2600,2825.81,5066.3109,14259164.337218,11524
1630800000000,2021-09-05 00:00:00,ETH/GBP,2788.29,2854.44,2754.35,2836.86,4965.5026,13973484.330808,11686
1630713600000,2021-09-04 00:00:00,ETH/GBP,2824.8,2850.64,2753.04,2788.57,5490.9458,15380803.055472,11085
1630627200000,2021-09-03 00:00:00,ETH/GBP,2727.55,2893.81,2672.49,2825.46,7172.55105,20172907.9492376,15861
1630540800000,2021-09-02 00:00:00,ETH/GBP,2780,2787.81,2683.66,2728.14,5739.383,15627986.534863,13405
1630454400000,2021-09-01 00:00:00,ETH/GBP,2493.82,2790,2462.46,2781.93,8551.8556,22415070.7012693,19667
1630368000000,2021-08-31 00:00:00,ETH/GBP,2344.86,2524.98,2320.72,2496.21,5513.51371,13421065.1273662,16006
1630281600000,2021-08-30 00:00:00,ETH/GBP,2334.2,2417.72,2275.91,2344.86,4181.64269,9792212.9988928,11147
1630195200000,2021-08-29 00:00:00,ETH/GBP,2345.61,2370.31,2283.08,2333.51,2190.0713,5089186.863365,6011
1630108800000,2021-08-28 00:00:00,ETH/GBP,2379.35,2386,2328.01,2343,1716.11075,4033313.2169535,5253
1630022400000,2021-08-27 00:00:00,ETH/GBP,2258.48,2382.43,2236,2377.72,1984.22329,4607159.5279124,5941
1629936000000,2021-08-26 00:00:00,ETH/GBP,2349.62,2362.57,2226.61,2259.46,3249.14202,7402683.7763999,7989
1629849600000,2021-08-25 00:00:00,ETH/GBP,2310.15,2363.64,2244.15,2346.13,3251.52355,7506750.8677685,7823
1629763200000,2021-08-24 00:00:00,ETH/GBP,2405.88,2429,2272,2312.76,3583.63547,8431753.9676199,8600
1629676800000,2021-08-23 00:00:00,ETH/GBP,2323.62,2436,2319.38,2405.84,3840.57017,9199194.8898873,9262
1629590400000,2021-08-22 00:00:00,ETH/GBP,2296.14,2338.51,2253,2325.11,2379.87751,5465344.8268402,5930
1629504000000,2021-08-21 00:00:00,ETH/GBP,2325.22,2337.29,2285,2293.67,3616.61224,8362224.8778959,9826
1629417600000,2021-08-20 00:00:00,ETH/GBP,2245,2337.82,2200.43,2325.41,5209.08781,11936926.7681313,13772
1629331200000,2021-08-19 00:00:00,ETH/GBP,2165.83,2245,2109,2245,2983.29075,6510783.2541774,7868
1629244800000,2021-08-18 00:00:00,ETH/GBP,2167.45,2206.68,2125.01,2160,3082.99249,6678904.504946,8384
1629158400000,2021-08-17 00:00:00,ETH/GBP,2233.75,2286,2150.63,2169.05,5251.97636,11722166.2797761,11173
